" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0405",Interchanges
9518,2113,5004,185.4,7302.4,2870,4996,185.4,8051.4,15354,
2306,2533,4900,90.45,7523.45,2743,4895,90.45,7728.45,15252,
2977,2305,4180,741.6,7226.6,1747,5278,741.6,7766.6,14993,
3895,2784,3141,1342.255,7267.255,3116,3146,1342.255,7604.255,14872,
8007,2101,4197,975.3,7273.3,2400,4204,975.3,7579.3,14853,
5675,1710,2048,2752.815,6510.815,3473,2092,2752.815,8317.815,14829,
2605,2225,4154,757.475,7136.475,1857,5023,757.475,7637.475,14774,
4012,2173,4214,1015.175,7402.175,2068,4210,1015.175,7293.175,14695,
6201,3723,1738,1809.81,7270.81,3435,2105,1809.81,7349.81,14621,
2105,5514,1679,0,7193,5736,1675,0,7411,14604,
3981,3366,3275,288.4,6929.4,3980,3282,288.4,7550.4,14480,
4455,1378,3926,1595.075,6899.075,2023,3913,1595.075,7531.075,14430,
9246,2866,2882,1465.45,7213.45,2863,2879,1465.45,7207.45,14421,
1959,2114,2449,2502.87,7065.87,2054,2683,2502.87,7239.87,14306,
2059,3792,729,2472.08,6993.08,4064,725,2472.08,7261.08,14254,
2307,4200,1985,408.56,6593.56,5242,2007,408.56,7657.56,14251,
5822,2436,3846,514.675,6796.675,2996,3845,514.675,7355.675,14152,
7356,4511,1252,1516.22,7279.22,3901,1343,1516.22,6760.22,14039,
8098,2482,2845,1415.87,6742.87,2974,2844,1415.87,7233.87,13977,
9825,2696,1695,1849.76,6240.76,4176,1696,1849.76,7721.76,13963,
2364,4284,2040,603.135,6927.135,4388,2004,603.135,6995.135,13922,
2141,4961,1246,346.075,6553.075,5711,1253,346.075,7310.075,13863,
6310,4039,1841,862.035,6742.035,4286,1842,862.035,6990.035,13732,
2666,4830,1734,344.975,6908.975,4722,1723,344.975,6789.975,13699,
2606,2790,3379,788.88,6957.88,1973,3933,788.88,6694.88,13653,
1822,3175,3166,431.175,6772.175,3250,3180,431.175,6861.175,13633,
9455,2401,2358,1467.955,6226.955,3479,2365,1467.955,7311.955,13539,
3098,1230.3741,634.6799,3794.996932,5660.050932,3412.9698,653.6799,3794.996932,7861.646632,13522,
4248,1341,5342,0,6683,1268,5522,0,6790,13473,
1993,4437,311,1938.87,6686.87,4454,317,1938.87,6709.87,13397,
4312,1547,4470,421.875,6438.875,1740,4448,421.875,6609.875,13049,
5757,2867,1676,2120.4,6663.4,2493,1682,2120.4,6295.4,12959,
3550,2440,3596,289.965,6325.965,2652,3594,289.965,6535.965,12862,
2557,5291,640,337.145,6268.145,5521,639,337.145,6497.145,12765,
1585,2996,3128,100.83,6224.83,3287,3144,100.83,6531.83,12757,
9668,3259,1703,1285.025,6247.025,3494,1701,1285.025,6480.025,12727,
4070,1923,4228,41.2,6192.2,2249,4227,41.2,6517.2,12709,
7299,3704,1322,615.625,5641.625,3979,2404,615.625,6998.625,12640,
4536,1569,1295,2589.645,5453.645,2511,2009,2589.645,7109.645,12563,
2544,2835,938,2403.43,6176.43,2989,938,2403.43,6330.43,12507,
6616,3843,622,1896.49,6361.49,3622,622,1896.49,6140.49,12502,
2104,4158,1580,163.31,5901.31,4847,1584,163.31,6594.31,12496,
7274,2885,2175,403.68,5463.68,2816,3692,403.68,6911.68,12375,
8519,3254,2658,252.35,6164.35,3273,2644,252.35,6169.35,12334,
9704,3135,1009,2130.74,6274.74,2910,1014,2130.74,6054.74,12329,9689
2939,2811,1901,1219.305,5931.305,3267,1900,1219.305,6386.305,12318,
5472,1899,1368,2775.345,6042.345,1717,1679,2775.345,6171.345,12214,
5502,2490,1971,1623.365,6084.365,2510,1973,1623.365,6106.365,12191,
5942,2235,1677,1875.21,5787.21,2731,1694,1875.21,6300.21,12087,
2952,1710,3377,1011.6,6098.6,1475,3384,1011.6,5870.6,11969,
7918,654,793,4381.875,5828.875,814,793,4381.875,5988.875,11818,
1537,633,2846,2237.905,5716.905,630,3159,2237.905,6026.905,11744,
2158,2372,3219,71.85,5662.85,2767,3226,71.85,6064.85,11728,
8750,1559.5,4000,0,5559.5,1768.5,4380,0,6148.5,11708,
1905,2669,2098,1122.37,5889.37,2398,2289,1122.37,5809.37,11699,
2214,2267,2329,696,5292,2732,2723,696,6151,11443,
7292,2456,984,1611.755,5051.755,2489,2276,1611.755,6376.755,11429,
7946,4084,1387,656.02,6127.02,3242,1378,656.02,5276.02,11403,
8727,3731,1155,0,4886,5300,1148,0,6448,11334,
8834,4166,1593,0,5759,3894,1598,0,5492,11251,
1380,1054,2786,1565.725,5405.725,1342,2889,1565.725,5796.725,11202,
8676,2604,1025,648.9,4277.9,2399,3848,648.9,6895.9,11174,
7897,3338,1596,649.7,5583.7,3344,1596,649.7,5589.7,11173,
7011,1376,832,3234.825,5442.825,1576,913,3234.825,5723.825,11167,
5079,1397,900,3143.365,5440.365,1645,882,3143.365,5670.365,11111,
2558,3814,488,1036.925,5338.925,4058,480,1036.925,5574.925,10914,
8047,1842,1837,1732.72,5411.72,1837,1837,1732.72,5406.72,10818,
8825,3339.5,1472,0,4811.5,4516.5,1489,0,6005.5,10817,
4186,2178,2242,796.23,5216.23,2553,2245,796.23,5594.23,10810,
3907,1609,1768,1622.45,4999.45,2391,1772,1622.45,5785.45,10785,
8860,2909,425,1873.405,5207.405,3216,425,1873.405,5514.405,10722,
4356,1152,2691,1364.75,5207.75,1473,2671,1364.75,5508.75,10717,
2027,2492,1896,840.68,5228.68,2717,1893,840.68,5450.68,10679,
3109,1664,1935,1596.55,5195.55,1855,1975,1596.55,5426.55,10622,
4131,1383,2606,1262,5251,1493,2612,1262,5367,10618,
5944,1826,1869,1491.78,5186.78,2055,1877,1491.78,5423.78,10611,
5760,1794,2433,669.45,4896.45,2577,2440,669.45,5686.45,10583,
8826,2656.5,2517,0,5173.5,2886.5,2516,0,5402.5,10576,76886
5409,665,1247,3118.24,5030.24,1110,1260,3118.24,5488.24,10518,
3944,1826,2621,278.325,4725.325,2788,2627,278.325,5693.325,10419,
5417,627,2317,1993.305,4937.305,1118,2332,1993.305,5443.305,10381,
7930,4510,428,444.225,5382.225,4100,427,444.225,4971.225,10353,
4098,1480,3528,5.15,5013.15,1778,3525,5.15,5308.15,10321,
7887,2658,537,1726.05,4921.05,3112,538,1726.05,5376.05,10297,
4538,1863,1179,1356.11,4398.11,2742,1714,1356.11,5812.11,10210,
3965,1740,2572,723.985,5035.985,1834,2570,723.985,5127.985,10164,
4689,2612,1767,718.565,5097.565,2530,1812,718.565,5060.565,10158,
4469,815,1503,2820.475,5138.475,587,1494,2820.475,4901.475,10040,
7572,2441,2466,83.8,4990.8,2450,2468,83.8,5001.8,9993,
4513,1518,3424,0,4942,1634,3405,0,5039,9981,
3528,2505,2466,24.5,4995.5,2368,2548,24.5,4940.5,9936,
2849,1517,2429,579.11,4525.11,2282,2480,579.11,5341.11,9866,
2425,3832,323,570.125,4725.125,4235,324,570.125,5129.125,9854,
2655,4120,560,0,4680,4538,569,0,5107,9787,
2657,4140,398,207.38,4745.38,4407,393,207.38,5007.38,9753,6
5460,524,2202,1931.65,4657.65,845,2317,1931.65,5093.65,9751,
6242,3256,679,652.76,4587.76,3635,689,652.76,4976.76,9565,
2054,3258,318,1056.76,4632.76,3484,315,1056.76,4855.76,9489,
2971,1053,2517,1045.865,4615.865,1106,2646,1045.865,4797.865,9414,
2236,1576,2043,1076.35,4695.35,1532,2016,1076.35,4624.35,9320,
7565,1365,2888,128.75,4381.75,1801,2885,128.75,4814.75,9197,
4163,823,3673,0,4496,882,3809,0,4691,9187,
2747,1938,2616,25.75,4579.75,1864,2688,25.75,4577.75,9158,
1484,1648,1207,890.09,3745.09,3136,1303,890.09,5329.09,9074,
4022,1452,2240,844.08,4536.08,1378,2239,844.08,4461.08,8997,
6275,4616,109,278.1,5003.1,3571,111,278.1,3960.1,8963,
8670,3256,1004,0,4260,3671,1003,0,4674,8934,
9310,1774,1374,1248.675,4396.675,1899,1375,1248.675,4522.675,8919,
4335,887,2594,886.25,4367.25,981,2560,886.25,4427.25,8795,
3539,2490,1876,9.3,4375.3,2432,1880,9.3,4321.3,8697,
8673,3277,987,0,4264,3414,980,0,4394,8658,
5028,719,1501,1855.63,4075.63,1117,1526,1855.63,4498.63,8574,
6870,929,1534,1460.045,3923.045,1619,1539,1460.045,4618.045,8541,
4317,1507,2620,0,4127,1632,2771,0,4403,8530,
6283,3916,271,164.705,4351.705,3702,274,164.705,4140.705,8492,
2785,828,2970,36.05,3834.05,1156,3434,36.05,4626.05,8460,
3265,2310,1684,324.565,4318.565,2105,1680,324.565,4109.565,8428,
5826,1328,2154,605.51,4087.51,1473,2135,605.51,4213.51,8301,
7297,3232,314,329.6,3875.6,3119,931,329.6,4379.6,8255,
6353,2967,524,574.73,4065.73,3020,535,574.73,4129.73,8195,
2103,2842,1060,0,3902,3214,1065,0,4279,8181,
3818,1525,2188,386.325,4099.325,1490,2186,386.325,4062.325,8162,
8648,1793,570,158.55,2521.55,1509,3920,158.55,5587.55,8109,
6287,2273,1767,36.05,4076.05,2190,1772,36.05,3998.05,8074,
8728,2595,1393,0,3988,2683,1386,0,4069,8057,
9963,4248.5,855,0,5103.5,2033.5,861,0,2894.5,7998,
6200,1667,974,1247.715,3888.715,1789,981,1247.715,4017.715,7906,
4083,1074,2689,0,3763,1332,2699,0,4031,7794,
1975,2460,1223,216.725,3899.725,2409,1234,216.725,3859.725,7759,
1350,1884,1709,173.75,3766.75,2091,1714,173.75,3978.75,7746,
7695,1552,25,2473.9,4050.9,1191,24,2473.9,3688.9,7740,
1084,1163,2091,398.54,3652.54,1223,2457,398.54,4078.54,7731,1545
5042,730,2259,614.65,3603.65,1233,2277,614.65,4124.65,7728,
4540,1850,851,834.08,3535.08,2246,1111,834.08,4191.08,7726,
2752,2732,763,171.475,3666.475,3056,766,171.475,3993.475,7660,
8643,1542,366,41.2,1949.2,5174,366,41.2,5581.2,7530,
2494,1301,1191,1048.805,3540.805,1729,1197,1048.805,3974.805,7516,
8261,1913,48,1767.175,3728.175,1886,48,1767.175,3701.175,7429,
1165,1668,792,584.425,3044.425,2715,930,584.425,4229.425,7274,
6241,2005,284,1109.91,3398.91,1980,749,1109.91,3838.91,7238,
3246,2060,361,1138.465,3559.465,2165,368,1138.465,3671.465,7231,
8821,1678,1777,0,3455,1992,1781,0,3773,7228,
2049,2420,368,682.555,3470.555,2609,368,682.555,3659.555,7130,
1994,2105,238,1227.665,3570.665,2076,234,1227.665,3537.665,7108,
6211,2239,965,278.1,3482.1,2378,965,278.1,3621.1,7103,
5339,766,2125,519.78,3410.78,785,2377,519.78,3681.78,7093,
8640,4635,270,0,4905,1918,269,0,2187,7092,
2488,1406,1488,407.275,3301.275,1798,1516,407.275,3721.275,7023,
4081,451,2856,0,3307,821,2846,0,3667,6974,
8605,1210,431,474.825,2115.825,1319,3040,474.825,4833.825,6950,
7226,1528,1248,477.235,3253.235,1502,1660,477.235,3639.235,6892,1637
5827,1569,1242,591.375,3402.375,1645,1244,591.375,3480.375,6883,
6276,1234,196,1706.075,3136.075,1799,197,1706.075,3702.075,6838,
1996,899,670,1757.825,3326.825,938,746,1757.825,3441.825,6769,
6351,2585,213,499.14,3297.14,2731,232,499.14,3462.14,6759,
9552,1789,848,628.42,3265.42,1895,848,628.42,3371.42,6637,
3099,1031.6868,350,1298.576116,2680.262916,2260.9977,357,1298.576116,3916.573816,6597,
5398,447,702,2033.37,3182.37,645,711,2033.37,3389.37,6572,
2780,1670,1113,323.695,3106.695,1419,1639,323.695,3381.695,6488,
4470,1045,1601,386.25,3032.25,1455,1588,386.25,3429.25,6462,
7914,1236,1922,0,3158,1368,1926,0,3294,6452,
3571,2371,815,20.6,3206.6,2332,815,20.6,3167.6,6374,
1699,1984,183,898.7,3065.7,2193,192,898.7,3283.7,6349,
2467,1085,1271,783.6,3139.6,1100,1289,783.6,3172.6,6312,
3009,817,294,1915.81,3026.81,954,334,1915.81,3203.81,6231,
5316,1216,830,1037.305,3083.305,1238,836,1037.305,3111.305,6195,
1346,1290,1103,621.4,3014.4,1452,1089,621.4,3162.4,6177,
3896,1023,1313,546.2,2882.2,1420,1318,546.2,3284.2,6166,
5227,705,692,1393.47,2790.47,1256,714,1393.47,3363.47,6154,
2452,2888,113,230.5,3231.5,2573,113,230.5,2916.5,6148,
4060,476,2543,0,3019,475,2646,0,3121,6140,
7300,1690,561,524.2,2775.2,1386,1315,524.2,3225.2,6000,
2026,1238,910,757.805,2905.805,1360,915,757.805,3032.805,5939,
8836,1879.5,989,0,2868.5,2056.5,986,0,3042.5,5911,
2000,1559,208,1067.245,2834.245,1766,214,1067.245,3047.245,5881,
6729,847,1357,355.25,2559.25,1452,1480,355.25,3287.25,5847,
3592,1212,1611,15.45,2838.45,1352,1612,15.45,2979.45,5818,
3138,737.094,456,831.907975,2025.001975,1689.28,1258.094,831.907975,3779.281975,5804,
3576,1456,195,1152.99,2803.99,1628,197,1152.99,2977.99,5782,
1351,1514,1016,349.825,2879.825,1501,1018,349.825,2868.825,5749,
1305,1595,809,349.81,2753.81,1796,842,349.81,2987.81,5742,
2691,1425,1366,0,2791,1378,1527,0,2905,5696,
2653,1871,920,0,2791,1898,920,0,2818,5609,
5857,1250,1572,5.15,2827.15,1190,1576,5.15,2771.15,5598,
9467,1198,962,324.45,2484.45,1821,961,324.45,3106.45,5591,
6532,1214,1137,384.4,2735.4,1238,1132,384.4,2754.4,5490,
5412,302,278,2121.2,2701.2,313,321,2121.2,2755.2,5456,156392
8668,1567,831,0,2398,2139,859,0,2998,5396,
4182,717,1825,202.875,2744.875,567,1843,202.875,2612.875,5358,
7320,962,943,485.135,2390.135,711,1622,485.135,2818.135,5208,
8033,1233,744,630.98,2607.98,1225,744,630.98,2599.98,5208,
8637,579,507,815.75,1901.75,451,1988,815.75,3254.75,5157,
2766,392,1832,132.575,2356.575,782,1839,132.575,2753.575,5110,
3066,1045,840,446.23,2331.23,1485,842,446.23,2773.23,5104,
3588,1721,623,90.7,2434.7,1940,623,90.7,2653.7,5088,
4519,1190,702,357.665,2249.665,1366,1036,357.665,2759.665,5009,
1316,781,662,634.45,2077.45,1552,708,634.45,2894.45,4972,
3252,628,27,1631.05,2286.05,1017,35,1631.05,2683.05,4969,
9023,473,1284,744.45,2501.45,413,1284,744.45,2441.45,4943,
8823,1734,659,0,2393,1887,661,0,2548,4941,
9971,1186.5,864,289.555,2340.055,1329.5,865,289.555,2484.055,4824,
2834,417,1628,433.12,2478.12,361,1526,433.12,2320.12,4798,
2454,828,16,1559.9,2403.9,811,16,1559.9,2386.9,4791,
4247,515,1821,0,2336,518,1921,0,2439,4775,
4579,1270,169,588.09,2027.09,1896,177,588.09,2661.09,4688,
7259,990,1048,51.5,2089.5,1240,1228,51.5,2519.5,4609,
4108,469,1703,0,2172,680,1708,0,2388,4560,
7006,1546,197,234.175,1977.175,1357,946,234.175,2537.175,4514,
6358,1369,364,197.1,1930.1,1974,367,197.1,2538.1,4468,
7563,784,705,699.985,2188.985,767,706,699.985,2172.985,4362,
4129,613,1399,0,2012,932,1395,0,2327,4339,
7922,506,1631,0,2137,532,1628,0,2160,4297,
4479,574,1360,0,1934,979,1358,0,2337,4271,
4094,418,1625,0,2043,588,1634,0,2222,4265,
2439,699,808,565.46,2072.46,705,810,565.46,2080.46,4153,
5493,915,191,916.56,2022.56,993,207,916.56,2116.56,4139,
6355,1330,265,318.975,1913.975,1605,259,318.975,2182.975,4097,
8658,1207,663,41.2,1911.2,1487,657,41.2,2185.2,4096,
7165,488,558,1036.83,2082.83,362,556,1036.83,1954.83,4038,
4228,282,1607,76.69,1965.69,330,1638,76.69,2044.69,4010,
7374,750,644,476.585,1870.585,790,827,476.585,2093.585,3964,
8711,1323,542,0,1865,1536,546,0,2082,3947,
2032,1179,503,374.315,2056.315,970,509,374.315,1853.315,3910,
7503,982,318,545.485,1845.485,1129,361,545.485,2035.485,3881,
6204,1654,131,50,1835,1850,133,50,2033,3868,
8828,769,939,0,1708,1209,936,0,2145,3853,
5249,949,357,324.45,1630.45,1517,359,324.45,2200.45,3831,
2435,1215,429,252.6,1896.6,1179,426,252.6,1857.6,3754,
2868,1048,452,504.75,2004.75,755,454,504.75,1713.75,3719,
4250,492,1333,0,1825,481,1371,0,1852,3677,
5688,179,676,1034.24,1889.24,159,594,1034.24,1787.24,3676,
2480,958,549,173.8,1680.8,1203,571,173.8,1947.8,3629,
2146,1530,13,236.9,1779.9,1598,12,236.9,1846.9,3627,
7947,865,825,103.775,1793.775,894,825,103.775,1822.775,3617,
7685,881,46,1003.7,1930.7,584,46,1003.7,1633.7,3564,
8833,866,771,0,1637,1148,771,0,1919,3556,
7318,1098,285,143.825,1526.825,988,870,143.825,2001.825,3529,
6212,1064,162,358.665,1584.665,1415,163,358.665,1936.665,3521,
8647,1232,469,72.1,1773.1,1197,471,72.1,1740.1,3513,
8618,1392,406,39.95,1837.95,1177,407,39.95,1623.95,3462,
5825,712,386,510.25,1608.25,939,384,510.25,1833.25,3442,
4460,379,1281,0,1660,464,1282,0,1746,3406,
2850,701,792,127.9,1620.9,836,793,127.9,1756.9,3378,
8835,1241.5,485,0,1726.5,1130.5,487,0,1617.5,3344,
4162,380,1248,0,1628,355,1309,0,1664,3292,
8708,700,901,0,1601,768,899,0,1667,3268,
3962,560,853,204.125,1617.125,583,852,204.125,1639.125,3256,
7515,286,616,647.625,1549.625,405,617,647.625,1669.625,3219,
8179,594,983,0,1577,560,979,0,1539,3116,
5890,647,781,82.4,1510.4,717,804,82.4,1603.4,3114,
2358,727,672,144.2,1543.2,748,672,144.2,1564.2,3107,
5494,1200,249,0,1449,1389,249,0,1638,3087,
1357,143,963,380.7,1486.7,249,970,380.7,1599.7,3086,
5036,386,528,556.125,1470.125,464,537,556.125,1557.125,3027,
4069,556,999,0,1555,463,993,0,1456,3011,
1483,826,244,30.9,1100.9,1594,278,30.9,1902.9,3004,
4409,118,1338,0,1456,259,1281,0,1540,2996,
1384,243,236,966.89,1445.89,302,240,966.89,1508.89,2955,
8050,541,156,759.7,1456.7,541,155,759.7,1455.7,2912,
2681,1025,413,0,1438,1049,413,0,1462,2900,
2675,1175,111,82.4,1368.4,1289,111,82.4,1482.4,2851,
2351,625,640,128.75,1393.75,639,640,128.75,1407.75,2802,
8174,562,821,0,1383,513,820,0,1333,2716,
2287,799,275,230.65,1304.65,889,285,230.65,1404.65,2709,
4084,308,957,0,1265,429,952,0,1381,2646,
4251,496,803,0,1299,512,822,0,1334,2633,
3003,529,111,651.05,1291.05,470,122,651.05,1243.05,2534,
8839,546,607,0,1153,751,610,0,1361,2514,
4066,158,1044,0,1202,184,1062,0,1246,2448,
8712,950,257,0,1207,980,259,0,1239,2446,
5823,484,603,49,1136,610,605,49,1264,2400,
8601,679,552,0,1231,597,551,0,1148,2379,
7370,239,138,762.06,1139.06,319,138,762.06,1219.06,2358,
9962,922,242,0,1164,905,240,0,1145,2309,
8613,975,292,0,1267,738,292,0,1030,2297,
3568,310,708,0,1018,555,708,0,1263,2281,
5840,418,488,185.4,1091.4,483,488,185.4,1156.4,2248,
8824,531,568,0,1099,546,568,0,1114,2213,
4432,195,924,10.3,1129.3,137,920,10.3,1067.3,2197,
5824,492,378,95.35,965.35,664,379,95.35,1138.35,2104,
8360,427,702,10.3,1139.3,285,669,10.3,964.3,2104,
8837,889.5,215,0,1104.5,732.5,246,0,978.5,2083,
1356,231,89,406.915,726.915,848,98,406.915,1352.915,2080,
7641,294,497,5.15,796.15,760,511,5.15,1276.15,2072,
2399,386,327,365.425,1078.425,297,329,365.425,991.425,2070,
8045,309,670,54.025,1033.025,286,670,54.025,1010.025,2043,
3005,411,205,443.315,1059.315,325,209,443.315,977.315,2037,
8625,559,427,0,986,605,425,0,1030,2016,
4061,138,819,0,957,149,870,0,1019,1976,
7516,239,620,36.05,895.05,404,621,36.05,1061.05,1956,
5462,92,288,510.285,890.285,136,417,510.285,1063.285,1954,
8621,568,329,0,897,672,341,0,1013,1910,
7603,508,14,367.09,889.09,612,14,367.09,993.09,1882,
4147,154,770,0,924,166,781,0,947,1871,
2673,450,6,459.58,915.58,477,6,459.58,942.58,1858,
8130,599,21,272.33,892.33,665,22,272.33,959.33,1852,
1279,335,268,200.74,803.74,568,277,200.74,1045.74,1849,
8829,477,395,0,872,538,392,0,930,1802,
1294,239,285,324.175,848.175,337,289,324.175,950.175,1798,
4463,75,652,118.45,845.45,144,651,118.45,913.45,1759,
4593,630,76,0,706,933,79,0,1012,1718,
4175,140,398,290.65,828.65,170,398,290.65,858.65,1687,
2045,665,85,0,750,842,87,0,929,1679,
8639,582,258,0,840,576,258,0,834,1674,
8036,725,16,89.95,830.95,728,17,89.95,834.95,1666,
1074,435,237,94.875,766.875,535,261,94.875,890.875,1658,
8671,622,216,0,838,579,216,0,795,1633,
8628,435,324,0,759,521,339,0,860,1619,
4357,125,258,360.5,743.5,231,263,360.5,854.5,1598,
7909,167,618,5.15,790.15,177,619,5.15,801.15,1591,
7746,87,259,245.93,591.93,454,260,245.93,959.93,1552,
7792,308,170,239.085,717.085,376,171,239.085,786.085,1503,
8114,278,54,432.5,764.5,248,54,432.5,734.5,1499,
5237,90,551,5.15,646.15,264,564,5.15,833.15,1479,2893
2420,316,340,10.3,666.3,410,375,10.3,795.3,1462,
4148,142,578,0,720,125,595,0,720,1440,
3584,246,391,0,637,397,395,0,792,1429,
1687,147,28,519.24,694.24,166,36,519.24,721.24,1415,
5849,209,349,126.9,684.9,236,348,126.9,710.9,1396,
2455,515,11,165.95,691.95,530,7,165.95,702.95,1395,
8778,449,179,36.05,664.05,486,179,36.05,701.05,1365,
3502,278,432,0,710,222,430,0,652,1362,
9060,47,261,361.17,669.17,42,261,361.17,664.17,1333,
4188,167,479,0,646,175,507,0,682,1328,
4138,134,497,0,631,161,528,0,689,1320,
6238,86,10,531.32,627.32,141,10,531.32,682.32,1310,
6228,100,30,354.9,484.9,429,30,354.9,813.9,1299,
2459,301,108,87.3,496.3,527,108,87.3,722.3,1219,
4334,79,465,0,544,143,461,0,604,1148,
3532,211,333,0,544,259,334,0,593,1137,
8641,372,183,0,555,372,181,0,553,1108,
2743,188,212,36.05,436.05,401,230,36.05,667.05,1103,
4436,145,330,0,475,278,340,0,618,1093,5327
9175,281,116,147.625,544.625,268,116,147.625,531.625,1076,
4124,123,383,0,506,134,424,0,558,1064,
7953,258,23,127.5,408.5,497,24,127.5,648.5,1057,
6203,243,18,247.455,508.455,280,20,247.455,547.455,1056,
3012,259,29,263.265,551.265,195,45,263.265,503.265,1055,
3572,154,319,0,473,261,319,0,580,1053,
2463,499,12,0,511,516,12,0,528,1039,
4440,61,409,0,470,159,409,0,568,1038,
8674,386,155,0,541,337,157,0,494,1035,
3785,125,349,0,474,164,385,0,549,1023,
2538,547,30,0,577,385,30,0,415,992,
3590,357,31,25.75,413.75,498,31,25.75,554.75,969,
3531,205,262,0,467,192,259,0,451,918,
7662,412,11,139.05,562.05,206,10,139.05,355.05,917,
4189,117,321,0,438,148,318,0,466,904,
4207,53,350,0,403,103,366,0,469,872,
8123,252,79,133.9,464.9,193,78,133.9,404.9,870,
4226,81,339,0,420,83,349,0,432,852,
4254,72,325,0,397,89,343,0,432,829,
7330,241,144,0,385,271,150,0,421,806,
3518,76,261,0,337,193,261,0,454,791,
6267,296,49,0,345,344,49,0,393,738,
3536,105,226,0,331,179,223,0,402,733,
2122,349,35,0,384,309,38,0,347,731,
8129,337,4,57.3,398.3,254,4,57.3,315.3,714,
5828,118,247,0,365,90,247,0,337,702,
8602,128,119,0,247,327,117,0,444,691,
6210,228,79,0,307,270,79,0,349,656,
8031,326,11,0,337,282,12,0,294,631,
8681,263,56,0,319,226,56,0,282,601,
6464,214,37,0,251,286,43,0,329,580,
8653,187,72,0,259,186,73,0,259,518,
8846,191,96,0,287,127,93,0,220,507,
7932,190,11,41.2,242.2,192,11,41.2,244.2,486,
1078,132,60,20.6,212.6,170,76,20.6,266.6,479,
5820,81,136,0,217,118,137,0,255,472,
1510,29,75,10.3,114.3,267,78,10.3,355.3,470,
7740,48,98,29.275,175.275,164,101,29.275,294.275,470,
8682,179,28,0,207,228,28,0,256,463,
2795,22,4,129.65,155.65,30,102,129.65,261.65,417,
8584,79,72,0,151,133,88,0,221,372,59346
5829,50,102,5.15,157.15,107,103,5.15,215.15,372,
5821,67,70,0,137,147,72,0,219,356,
8830,156,44,0,200,111,44,0,155,355,
8822,87,94,0,181,75,93,0,168,349,
6289,59,40,0,99,194,39,0,233,332,
2047,104,25,15.45,144.45,140,26,15.45,181.45,326,
8608,110,54,0,164,107,54,0,161,325,
5962,29,102,10.3,141.3,49,100,10.3,159.3,301,
8642,128,18,0,146,135,18,0,153,299,
2960,58,44,0,102,122,61,0,183,285,
